,product,year,anomaly_score,normalized_anomaly_score,num_edges
559,250100,2019,1.20054,0.009211566,5240
560,250100,2017,0.9507461,-0.0019000395,5124
561,250100,2020,1.1100075,0.00556546,5252
562,250100,2018,1.2431138,0.011158855,5165
563,250100,2021,1.3235917,0.014292112,5437
564,252210,2022,1.3862822,0.04175655,973
565,252210,2019,0.9790307,0.00091442175,1008
566,252210,2017,0.8258573,-0.014893985,962
567,252210,2020,0.9137304,-0.0062332074,989
568,252210,2018,1.0638207,0.009051689,1004
569,252210,2021,0.9850995,0.0013692891,1010
570,252230,2022,0.5756877,-0.009273556,530
571,252230,2019,0.24012937,-0.017612549,507
572,252230,2017,0.18890478,-0.019663269,502
573,252230,2020,0.31236848,-0.015697885,494
574,252230,2018,0.26270685,-0.017357113,526
575,252230,2021,0.4284125,-0.01288319,518
576,252310,2022,2.2157648,0.04013428,1030
577,252310,2019,3.2132246,0.12356077,1110
578,252310,2017,0.99885565,0.0012893033,1130
579,252310,2020,3.548223,0.11556905,1034
580,252310,2018,2.036676,0.058571253,1142
581,252310,2021,4.6860695,0.14379661,1091
582,280110,2022,3.487598,0.06789393,1031
583,280110,2019,0.40086582,-0.016321523,1042
584,280110,2017,0.1896248,-0.023021258,1017
585,280110,2020,0.33112,-0.01811723,1019
586,280110,2018,0.24207358,-0.021067923,1035
587,280110,2021,0.83671606,-0.00425254,1067
588,280120,2022,4.3669295,0.17285916,1049
589,280120,2019,0.94172204,0.00025939106,1054
590,280120,2017,0.35091352,-0.027128655,1088
591,280120,2020,1.448889,0.024163004,1041
592,280120,2018,0.6801101,-0.011952685,1059
593,280120,2021,1.216664,0.014159749,1022
594,280130,2022,6.3737793,0.22630294,506
595,280130,2019,4.8775597,0.17307672,481
596,280130,2017,4.5984282,0.22669365,483
597,280130,2020,4.2050686,0.13341933,460
598,280130,2018,3.5325727,0.119459234,473
599,280130,2021,4.9292355,0.17509036,488
600,281000,2022,3.2611434,0.15386903,1474
601,281000,2019,1.0138117,0.0031481935,1474
602,281000,2017,0.8742937,-0.006199575,1510
603,281000,2020,1.2440872,0.018767145,1443
604,281000,2018,1.5482686,0.044425674,1493
605,281000,2021,1.6708044,0.048330132,1513
606,281700,2022,2.0456464,0.044442553,1880
607,281700,2019,1.2848943,0.01180078,1948
608,281700,2017,1.9997473,0.03900176,1857
609,281700,2020,0.89655834,-0.003527642,1932
610,281700,2018,2.311441,0.051326852,1872
611,281700,2021,1.8324187,0.034471057,1963
612,281830,2022,2.087845,0.097284675,1375
613,281830,2019,1.548233,0.049643576,1378
614,281830,2017,1.5203482,0.048637915,1285
615,281830,2020,0.993009,0.0013653206,1389
616,281830,2018,1.997634,0.09110172,1394
617,281830,2021,1.3672541,0.033616804,1397
618,282110,2022,3.0616639,0.094710246,2238
619,282110,2019,0.8241901,-0.0072417385,2216
620,282110,2017,1.0739948,0.004465926,2135
621,282110,2020,0.9554077,-0.0011873364,2144
622,282110,2018,1.0129129,0.0014757438,2138
623,282110,2021,1.2169033,0.010532507,2257
624,282550,2022,1.7389256,0.075912304,849
625,282550,2019,0.7302937,-0.027096486,880
626,282550,2017,0.6868287,-0.026689919,855
627,282550,2020,0.74612856,-0.021717872,828
628,282550,2018,0.7974272,-0.016457016,836
629,282550,2021,1.5364318,0.053907886,869
630,282560,2022,1.9810127,0.13138983,713
631,282560,2019,0.88146,-0.008035397,737
632,282560,2017,0.9365725,-0.0021288055,666
633,282560,2020,0.9957588,0.005428964,709
634,282560,2018,1.4249104,0.057943363,702
635,282560,2021,1.2382053,0.0365449,738
636,282590,2022,1.3579504,0.015912358,1600
637,282590,2019,0.5268162,-0.019874671,1654
638,282590,2017,1.002564,0.0006032462,1662
639,282590,2020,0.31449786,-0.029821282,1637
640,282590,2018,1.5449927,0.0231325,1621
641,282590,2021,1.0652745,0.003158656,1626
642,283210,2022,3.0411077,0.18848863,1725
643,283210,2019,1.4128197,0.035831876,1708
644,283210,2017,1.7407519,0.06415516,1641
645,283210,2020,1.1721044,0.01623036,1699
646,283210,2018,2.3410845,0.11527941,1665
647,283210,2021,1.3562646,0.033422332,1718
648,283311,2022,2.4686189,0.099996515,1266
649,283311,2019,1.442573,0.029843653,1262
650,283311,2017,0.9071149,-0.005319843,1288
651,283311,2020,1.2934666,0.020089824,1247
652,283311,2018,1.4762323,0.03166186,1314
653,283311,2021,1.4373144,0.02935637,1299
654,283630,2022,3.06466,0.11592916,2747
655,283630,2019,1.8467726,0.054740608,2651
656,283630,2017,1.6858605,0.04849138,2544
657,283630,2020,1.8778394,0.05523915,2748
658,283630,2018,1.9434869,0.06322375,2623
659,283630,2021,2.7154708,0.103417695,2808
660,283650,2022,0.9893187,-9.963293e-05,2629
661,283650,2019,0.4382849,-0.022993935,2752
662,283650,2017,0.6680159,-0.013672584,2655
663,283650,2020,0.52291024,-0.019267326,2657
664,283650,2018,0.37755162,-0.025872795,2747
665,283650,2021,0.95568585,-0.0013904899,2698
666,283699,2022,1.1641166,0.0071691573,2130
667,283699,2019,0.5266799,-0.017879914,2071
668,283699,2017,1.0906167,0.003904906,2069
669,283699,2020,0.64682245,-0.013254504,2030
670,283699,2018,2.0629969,0.04281894,2096
671,283699,2021,0.9035337,-0.0032467707,2181
672,290511,2022,1.2151498,0.0155243315,1913
673,290511,2019,1.1700578,0.013278785,1973
674,290511,2017,1.1893034,0.01456012,1974
675,290511,2020,1.0345412,0.0062283585,1914
676,290511,2018,1.7351664,0.043563284,1962
677,290511,2021,1.8731995,0.052072555,1953
678,290522,2022,1.7061324,0.10423207,905
679,290522,2019,1.6880165,0.08273844,822
680,290522,2017,0.98296475,-0.0029932754,780
681,290522,2020,1.3056483,0.043293107,822
682,290522,2018,1.7509602,0.10263765,824
683,290522,2021,1.5729347,0.07917032,883
684,290529,2022,4.261347,0.0827573,1006
685,290529,2019,1.4182348,0.012202454,966
686,290529,2017,3.1592443,0.06035792,921
687,290529,2020,1.7246015,0.021605896,991
688,290529,2018,3.7552857,0.07800092,924
689,290529,2021,5.658907,0.13938238,963
690,290541,2022,2.195532,0.09337061,463
691,290541,2019,1.1084486,0.024670618,429
692,290541,2017,1.0285832,0.013285164,433
693,290541,2020,0.91492623,-0.0021014106,426
694,290541,2018,1.3905355,0.07634257,461
695,290541,2021,6.772557,1.0417374,457
696,291570,2022,3.0246408,0.14798999,2245
697,291570,2019,1.2359934,0.018737644,2241
698,291570,2017,1.7976387,0.059578627,2160
699,291570,2020,1.5031811,0.038868353,2195
700,291570,2018,1.2432449,0.019391542,2210
701,291570,2021,2.1766403,0.08424434,2287
702,291814,2022,5.5911794,0.25714263,2755
703,291814,2019,1.1404026,0.011064982,2685
704,291814,2017,1.3651516,0.0278888,2606
705,291814,2020,1.1884986,0.014024818,2664
706,291814,2018,1.3510681,0.026268117,2637
707,291814,2021,2.9160175,0.1302019,2807
708,291816,2022,3.0848367,0.09449927,1252
709,291816,2019,1.74402,0.042242255,1218
710,291816,2017,1.3501248,0.020077365,1172
711,291816,2020,2.1734214,0.062545046,1268
712,291816,2018,2.077699,0.061241694,1199
713,291816,2021,3.0145087,0.10142973,1234
714,291819,2022,0.23268975,-0.017084021,1905
715,291819,2019,0.1340169,-0.020487303,1837
716,291819,2017,0.12290115,-0.021898912,1791
717,291819,2020,0.21310663,-0.01816189,1846
718,291819,2018,0.1759099,-0.019946313,1779
719,291819,2021,0.22181664,-0.017684227,1903
720,291823,2022,2.481712,0.100917704,1014
721,291823,2019,3.045686,0.15739879,952
722,291823,2017,1.5953761,0.050107002,928
723,291823,2020,1.3917047,0.027073843,964
724,291823,2018,1.8097913,0.06579731,927
725,291823,2021,1.4536631,0.03200359,971
726,292121,2022,2.7173188,0.14039989,1055
727,292121,2019,0.51661193,-0.034960892,1072
728,292121,2017,0.4555403,-0.039761193,989
729,292121,2020,0.42963332,-0.041385017,1028
730,292121,2018,0.66690016,-0.022640439,1050
731,292121,2021,0.85330164,-0.007539333,1032
732,292910,2022,1.3481452,0.031469308,2203
733,292910,2019,0.6597123,-0.02611181,2308
734,292910,2017,1.2330812,0.019889504,2347
735,292910,2020,0.556661,-0.034777172,2281
736,292910,2018,1.6842587,0.056482963,2372
737,292910,2021,1.2046182,0.018745331,2274
738,293040,2022,2.0610094,0.064954035,1225
739,293040,2019,1.3060721,0.024009157,1269
740,293040,2017,0.96073127,-0.0010683419,1197
741,293040,2020,1.0103632,0.0025673455,1265
742,293040,2018,0.7506666,-0.016529838,1236
743,293040,2021,1.9339241,0.06438829,1289
744,293361,2022,3.5843587,0.24273717,859
745,293361,2019,0.8342425,-0.016508147,786
746,293361,2017,1.4768425,0.06519523,763
747,293361,2020,0.5735754,-0.052653342,784
748,293361,2018,2.2565804,0.17734212,766
749,293361,2021,5.068427,0.5613934,849
750,310210,2022,3.1955094,0.10657538,2792
751,310210,2019,0.793982,-0.0067957207,2535
752,310210,2017,0.4790927,-0.020849751,2401
753,310210,2020,0.81982046,-0.005714739,2484
754,310210,2018,0.5465321,-0.017718626,2424
755,310210,2021,2.136268,0.053593386,2563
756,310230,2022,1.6382372,0.024103185,1093
757,310230,2019,0.84239435,-0.0057806517,1202
758,310230,2017,0.8888227,-0.003807847,1203
759,310230,2020,0.6371846,-0.01435213,1172
760,310230,2018,0.7726737,-0.008761148,1210
761,310230,2021,2.8022208,0.0745426,1115
762,310420,2022,4.256622,0.10459499,1760
763,310420,2019,0.86814654,-0.003212479,1878
764,310420,2017,0.7480324,-0.0074869464,1807
765,310420,2020,0.6949043,-0.009162442,1832
766,310420,2018,0.8243449,-0.005070942,1840
767,310420,2021,1.376332,0.012231121,1809
768,310430,2022,1.7104416,0.036564022,1281
769,310430,2019,0.7929208,-0.009446954,1334
770,310430,2017,0.6285743,-0.017799612,1379
771,310430,2020,0.72015095,-0.026758641,1366
772,310430,2018,0.4901633,-0.024545724,1350
773,310430,2021,0.7513245,-0.0113356,1345
774,310551,2022,0.6153562,-0.0074983933,637
775,310551,2019,0.3968532,-0.012009291,654
776,310551,2017,0.49602494,-0.009898958,644
777,310551,2020,0.4146669,-0.01160255,610
778,310551,2018,0.6339304,-0.0070633134,623
779,310551,2021,0.6977822,-0.005773772,624
780,330210,2022,2.526964,0.029178305,5213
781,330210,2019,1.6479257,0.013338314,5070
782,330210,2017,1.2724903,0.005823615,4930
783,330210,2020,1.6167227,0.012351148,5097
784,330210,2018,1.7297968,0.01531859,4960
785,330210,2021,1.7416539,0.014513799,5344
786,330300,2022,2.253064,0.04477416,6530
787,330300,2019,1.4959886,0.018608995,6316
788,330300,2017,1.0772445,0.0037932987,6163
789,330300,2020,0.894806,-0.0040655658,6250
790,330300,2018,1.3666629,0.014384146,6267
791,330300,2021,1.6357486,0.02352129,6632
792,340111,2022,1.7208438,0.019380154,6268
793,340111,2019,1.2575108,0.00667976,6416
794,340111,2017,1.1732332,0.0043817367,6371
795,340111,2020,1.4177285,0.010958244,6460
796,340111,2018,1.2921077,0.007370627,6392
797,340111,2021,1.2468587,0.006576414,6674
798,350300,2022,2.247441,0.10503113,2341
799,350300,2019,1.3104466,0.029547147,2333
800,350300,2017,1.1615962,0.017298618,2269
801,350300,2020,1.7333769,0.06584309,2300
802,350300,2018,1.1349461,0.015348097,2321
803,350300,2021,1.2681705,0.02590802,2371
804,350400,2022,3.1725945,0.14519088,2793
805,350400,2019,1.5412989,0.03557106,2600
806,350400,2017,1.1003219,0.008409823,2397
807,350400,2020,2.0116503,0.065677315,2681
808,350400,2018,1.2499031,0.017545888,2483
809,350400,2021,2.287071,0.085339345,2798
810,350610,2022,2.3330073,0.06309694,6231
811,350610,2019,1.6310859,0.031409323,6369
812,350610,2017,2.13615,0.060576167,6190
813,350610,2020,1.7565634,0.037549324,6124
814,350610,2018,1.9682418,0.047785703,6312
815,350610,2021,2.3701594,0.067122936,6309
816,360100,2022,1.3610246,0.024414016,425
817,360100,2019,0.49789697,-0.032835048,461
818,360100,2017,0.676011,-0.020720074,485
819,360100,2020,1.034111,0.0035016371,410
820,360100,2018,0.62138987,-0.024083644,471
821,360100,2021,2.4958518,0.094075866,448
822,380210,2022,2.250921,0.07237486,3006
823,380210,2019,1.3908845,0.021674694,2952
824,380210,2017,1.4484944,0.023655627,2785
825,380210,2020,1.205666,0.012364126,2907
826,380210,2018,1.7432687,0.03991766,2810
827,380210,2021,1.5722998,0.03363015,3022
828,380300,2022,2.8110607,0.15220541,484
829,380300,2019,1.6923536,0.057922583,476
830,380300,2017,1.4547974,0.0357627,490
831,380300,2020,2.4603791,0.12174753,484
832,380300,2018,1.3175163,0.026773226,470
833,380300,2021,1.8754067,0.073701195,481
834,380400,2022,1.845662,0.07413598,1341
835,380400,2019,1.1572996,0.016706005,1389
836,380400,2017,1.2396278,0.025847904,1374
837,380400,2020,1.1997354,0.020715155,1364
838,380400,2018,1.3046522,0.032244924,1349
839,380400,2021,1.5403744,0.04895077,1402
840,380610,2022,1.1173664,0.0069256555,1280
841,380610,2019,0.35232896,-0.034309257,1347
842,380610,2017,0.56390226,-0.022788614,1323
843,380610,2020,0.4074993,-0.030602189,1284
844,380610,2018,0.49175948,-0.026666446,1351
845,380610,2021,0.95834696,-0.0013134343,1326
846,380620,2022,0.9277575,-0.0016426013,317
847,380620,2019,0.71540374,-0.024458615,320
848,380620,2017,0.98939306,0.0038938574,366
849,380620,2020,0.43612337,-0.054144356,303
850,380620,2018,0.77174836,-0.016928742,334
851,380620,2021,0.79515034,-0.01631738,300
852,380630,2022,1.6146156,0.09169106,838
853,380630,2019,0.7243718,-0.0322434,859
854,380630,2017,1.0869504,0.016374417,827
855,380630,2020,0.842294,-0.014898886,836
856,380630,2018,0.9799936,0.0027729957,852
857,380630,2021,1.2042912,0.032321583,860
858,380830,2022,9.411642,0.3290246,2976
859,380830,2019,1.3390298,0.013464601,3130
860,380830,2017,2.198921,0.049651228,3075
861,380830,2020,1.4885149,0.019121734,3095
862,380830,2018,1.7474746,0.028595623,3093
863,380830,2021,2.5179777,0.0592872,3076
864,380890,2022,1.3317778,0.013954638,3946
865,380890,2019,0.7259216,-0.010112359,3963
866,380890,2017,0.7781816,-0.007883046,3952
867,380890,2020,0.8497686,-0.0055707055,4080
868,380890,2018,0.9854436,-0.00040344178,3968
869,380890,2021,1.1011032,0.0044552945,4155
870,380910,2022,1.0211114,0.002971747,1017
871,380910,2019,0.5085662,-0.032724243,1154
872,380910,2017,0.67765015,-0.02113385,1108
873,380910,2020,0.3003592,-0.04718368,1109
874,380910,2018,0.6254208,-0.0245113,1153
875,380910,2021,0.553507,-0.028991457,1118
876,381600,2022,3.710433,0.103088275,3376
877,381600,2019,1.5293242,0.030616704,3649
878,381600,2017,1.1439202,0.009234627,3575
879,381600,2020,1.5864986,0.03271737,3455
880,381600,2018,1.3973347,0.02257162,3605
881,381600,2021,2.9519842,0.102482475,3551
882,382000,2022,1.0667478,0.0026746027,4192
883,382000,2019,0.8533346,-0.0047094394,4101
884,382000,2017,0.765016,-0.0075578154,3845
885,382000,2020,0.48259777,-0.017729826,4051
886,382000,2018,0.9187606,-0.0026999158,3960
887,382000,2021,0.8109444,-0.006068848,4249
888,382311,2022,4.603693,0.10989684,1471
889,382311,2019,1.2928998,0.010858735,1396
890,382311,2017,1.2868906,0.013573326,1356
891,382311,2020,1.8486404,0.035120215,1379
892,382311,2018,2.0489633,0.047655202,1361
893,382311,2021,4.1826982,0.12281018,1444
894,382312,2022,7.386802,0.5775836,744
895,382312,2019,1.7706972,0.09819953,701
896,382312,2017,3.1831615,0.2660767,655
897,382312,2020,2.4151735,0.18594506,681
898,382312,2018,2.2528644,0.16616729,666
899,382312,2021,6.2017307,0.65445685,720
900,382319,2022,7.8356595,0.28426656,2045
901,382319,2019,1.4429742,0.022854496,1972
902,382319,2017,3.2217846,0.108176544,2004
903,382319,2020,1.7446312,0.038765393,1957
904,382319,2018,2.3251047,0.06433615,1987
905,382319,2021,6.196612,0.27090308,2035
906,390110,2022,1.6380332,0.03649178,4379
907,390110,2019,1.3868165,0.025922256,4329
908,390110,2017,1.2639071,0.019984422,4431
909,390110,2020,1.0569127,0.004882479,4293
910,390110,2018,1.8075662,0.05620186,4423
911,390110,2021,2.093149,0.06747144,4624
912,390120,2022,1.5236926,0.022932244,4077
913,390120,2019,1.4723332,0.02085427,4078
914,390120,2017,1.4115984,0.01761497,4112
915,390120,2020,1.1794109,0.008334162,4053
916,390120,2018,1.6266551,0.026416883,4152
917,390120,2021,1.8270359,0.03635452,4431
918,390210,2022,1.4676503,0.02695444,4038
919,390210,2019,1.029721,0.0027511208,4128
920,390210,2017,1.0392152,0.003029144,3960
921,390210,2020,0.93752974,-0.0036205293,4052
922,390210,2018,1.1969979,0.012363338,4060
923,390210,2021,1.7325953,0.04344657,4284
924,390410,2022,2.500988,0.11578449,2535
925,390410,2019,1.155457,0.0145285195,2490
926,390410,2017,1.1606935,0.0143568395,2459
927,390410,2020,0.93734664,-0.0032692493,2420
928,390410,2018,1.3327919,0.029218229,2418
929,390410,2021,2.6770208,0.13946411,2633
930,390720,2022,1.675586,0.057442904,3260
931,390720,2019,1.0054985,0.0028993145,3482
932,390720,2017,0.9937897,0.0022083651,3383
933,390720,2020,0.9090251,-0.005496299,3423
934,390720,2018,1.1551169,0.014960217,3454
935,390720,2021,2.2559478,0.10300138,3535
936,390730,2022,1.9275702,0.04267236,4092
937,390730,2019,1.248582,0.016109169,4026
938,390730,2017,1.1289079,0.009653267,3819
939,390730,2020,1.5151025,0.026698207,3900
940,390730,2018,1.2987165,0.019310333,3937
941,390730,2021,2.6454518,0.08832881,4033
942,391239,2022,2.1047487,0.102834955,2410
943,391239,2019,1.2355238,0.024687313,2325
944,391239,2017,1.2222621,0.023240004,2256
945,391239,2020,1.4073373,0.040166467,2318
946,391239,2018,1.3942126,0.038954422,2270
947,391239,2021,1.6561359,0.06447988,2453
948,400110,2022,0.86125284,-0.0036752368,1668
949,400110,2019,0.5350629,-0.012477344,1571
950,400110,2017,0.9138006,-0.0021838949,1531
951,400110,2020,0.73102385,-0.0071661724,1557
952,400110,2018,0.6948056,-0.008132818,1623
953,400110,2021,0.92960167,-0.0018099879,1670
954,400121,2022,0.34499437,-0.02792054,545
955,400121,2019,0.18163612,-0.03695457,506
956,400121,2017,0.70716685,-0.011723571,548
957,400121,2020,0.22935557,-0.033861298,480
958,400121,2018,0.25854734,-0.03334081,526
959,400121,2021,0.42899868,-0.024561446,539
960,400122,2022,0.49412796,-0.022335531,1301
961,400122,2019,0.39467064,-0.027651573,1212
962,400122,2017,0.74868727,-0.011189406,1227
963,400122,2020,0.24183962,-0.034518026,1249
964,400122,2018,0.43421847,-0.026377607,1216
965,400122,2021,0.49693447,-0.022247668,1364
966,400129,2022,2.8356316,0.10573609,1494
967,400129,2019,0.35167524,-0.037761036,1569
968,400129,2017,0.66235983,-0.019083075,1529
969,400129,2020,0.8959731,-0.004446406,1444
970,400129,2018,0.37369907,-0.03682812,1574
971,400129,2021,1.4357787,0.027097575,1565
972,400219,2022,1.0738527,0.0074822437,2209
973,400219,2019,0.6633787,-0.021306682,2213
974,400219,2017,0.8484608,-0.008103173,2161
975,400219,2020,0.43013954,-0.037496347,2165
976,400219,2018,0.82732636,-0.010013475,2169
977,400219,2021,0.9169939,-0.0039355494,2227
978,400220,2022,1.101171,0.008342187,1336
979,400220,2019,0.51989216,-0.028589357,1242
980,400220,2017,0.9348867,-0.0024532105,1245
981,400220,2020,0.37939045,-0.037059702,1197
982,400220,2018,0.7060954,-0.01636441,1243
983,400220,2021,0.7616723,-0.012803182,1312
984,400259,2022,1.2272495,0.020912334,1372
985,400259,2019,0.7742772,-0.015439806,1298
986,400259,2017,0.9885293,0.0028898916,1210
987,400259,2020,0.6012729,-0.029703474,1281
988,400259,2018,1.2270706,0.021742415,1210
989,400259,2021,1.08804,0.009506382,1368
990,400270,2022,1.2864232,0.019608725,1860
991,400270,2019,0.52538246,-0.027911192,1751
992,400270,2017,0.61728483,-0.023483938,1673
993,400270,2020,0.35639063,-0.038877513,1741
994,400270,2018,1.0968361,0.0069938553,1687
995,400270,2021,0.7926616,-0.011526362,1860
996,400280,2022,5.3161516,0.14550538,599
997,400280,2019,4.467157,0.08681347,593
998,400280,2017,45.89575,0.92143905,591
999,400280,2020,5.9481664,0.13984591,539
1000,400280,2018,7.705627,0.14185977,643
1001,400280,2021,4.292255,0.10352968,622
1002,400300,2022,2.7681801,0.086152,1343
1003,400300,2019,3.5645614,0.15056108,1426
1004,400300,2017,1.4056193,0.026612092,1445
1005,400300,2020,1.4641556,0.025522621,1321
1006,400300,2018,3.8129961,0.19236024,1370
1007,400300,2021,2.1296794,0.05972898,1409
1008,410150,2022,0.5521977,-0.016169833,874
1009,410150,2019,0.33892226,-0.024666905,894
1010,410150,2017,1.2092398,0.009042509,975
1011,410150,2020,0.27672982,-0.026815217,835
1012,410150,2018,0.6402016,-0.013009798,941
1013,410150,2021,0.7189303,-0.009847888,876
1014,410210,2022,0.44132155,-0.021661585,522
1015,410210,2019,0.6027364,-0.014745273,512
1016,410210,2017,1.0784942,0.0039734174,589
1017,410210,2020,0.42672366,-0.021816153,436
1018,410210,2018,0.9617157,-0.0005698485,560
1019,410210,2021,0.660349,-0.012577131,536
1020,430110,2022,0.4498602,-0.025480025,275
1021,430110,2019,0.15597267,-0.042035457,366
1022,430110,2017,0.2703647,-0.03729683,412
1023,430110,2020,0.06881856,-0.045405444,324
1024,430110,2018,0.1824194,-0.041163437,393
1025,430110,2021,0.14148816,-0.040891618,329
1026,440320,2022,1.4384578,0.019137025,1081
1027,440320,2019,1.4089,0.0196208,1088
1028,440320,2017,1.7726852,0.035988394,1030
1029,440320,2020,1.2977344,0.014094702,990
1030,440320,2018,1.5836154,0.028173806,1137
1031,440320,2021,2.3483677,0.061116792,1092
1032,440399,2022,0.59276015,-0.01850847,1700
1033,440399,2019,0.43040505,-0.027830863,1692
1034,440399,2017,0.5757979,-0.020050297,1720
1035,440399,2020,0.44591385,-0.027024947,1554
1036,440399,2018,0.7242736,-0.012563434,1742
1037,440399,2021,0.5581047,-0.020337595,1725
1038,440710,2022,2.5630069,0.025790103,3125
1039,440710,2019,0.9270642,-0.0012288695,3149
1040,440710,2017,0.22653894,-0.014669409,2980
1041,440710,2020,1.6597412,0.012784236,2976
1042,440710,2018,1.4102712,0.007811302,3127
1043,440710,2021,4.378321,0.06527386,3189
1044,440729,2022,2.7068667,0.019623207,2184
1045,440729,2019,3.5339522,0.021967195,2469
1046,440729,2017,49.40987,1.9575341,2455
1047,440729,2020,3.3531225,0.02289491,2158
1048,440729,2018,8.647236,0.05316795,2455
1049,440729,2021,3.2486396,0.024028331,2301
1050,440839,2022,4.712427,0.12958358,1270
1051,440839,2019,1.2570704,0.01618198,1386
1052,440839,2017,1.1289592,0.008962358,1415
1053,440839,2020,4.2164893,0.17268091,1314
1054,440839,2018,1.1022816,0.008157986,1398
1055,440839,2021,4.08096,0.1187658,1386
1056,470100,2022,1.1654124,0.020043733,530
1057,470100,2019,0.39506897,-0.054031026,508
1058,470100,2017,0.755734,-0.018441334,506
1059,470100,2020,0.36633083,-0.056256402,477
1060,470100,2018,0.9009464,-0.0043963185,507
1061,470100,2021,0.64081925,-0.029727412,504
1062,470200,2022,3.7922113,0.28703806,548
1063,470200,2019,1.8718688,0.10637946,480
1064,470200,2017,2.0985765,0.1302457,406
1065,470200,2020,1.7240633,0.094315484,526
1066,470200,2018,1.7330049,0.09113462,457
1067,470200,2021,3.1326802,0.2608013,525
1068,470311,2022,4.2006655,0.4181012,482
1069,470311,2019,1.9542105,0.11850952,383
1070,470311,2017,1.4969145,0.09641336,347
1071,470311,2020,1.5965799,0.07455757,383
1072,470311,2018,4.0999274,0.53822595,350
1073,470311,2021,3.0795166,0.2520681,434
1074,470329,2022,2.3519769,0.068287455,918
1075,470329,2019,2.7742872,0.09364902,884
1076,470329,2017,2.6876755,0.124788575,828
1077,470329,2020,1.9713185,0.049183276,854
1078,470329,2018,4.058818,0.20550704,829
1079,470329,2021,2.0835779,0.054237712,871
1080,470500,2022,1.1701986,0.010746616,508
1081,470500,2019,1.3785896,0.020538298,464
1082,470500,2017,2.2011187,0.08324117,434
1083,470500,2020,1.4436337,0.028228518,419
1084,470500,2018,2.062498,0.061850585,420
1085,470500,2021,1.0292115,0.0054848283,477
1086,470710,2022,0.4882777,-0.015207286,1484
1087,470710,2019,0.44935793,-0.016841333,1566
1088,470710,2017,1.0172908,0.0016643485,1583
1089,470710,2020,0.3848508,-0.018835679,1517
1090,470710,2018,1.1085956,0.004050248,1554
1091,470710,2021,0.54197943,-0.013571562,1561
1092,470720,2022,3.5585337,0.12393475,833
1093,470720,2019,1.5515863,0.030591192,963
1094,470720,2017,1.3170578,0.016959088,930
1095,470720,2020,1.1706483,0.012712882,875
1096,470720,2018,1.8134614,0.04586928,962
1097,470720,2021,1.9647497,0.051631335,857
1098,520300,2022,0.16673891,-0.012801202,1256
1099,520300,2019,5.7989755,0.07079347,1351
1100,520300,2017,1.0148526,0.0005226289,1304
1101,520300,2020,0.14727679,-0.013520624,1225
1102,520300,2018,14.396185,0.26756665,1298
1103,520300,2021,0.29174393,-0.010999323,1297
1104,550110,2022,1.6949444,0.03902134,579
1105,550110,2019,1.4442916,0.025528343,735
1106,550110,2017,0.9086182,-0.0042212936,787
1107,550110,2020,1.0695865,0.004959262,678
1108,550110,2018,1.0182081,0.001946409,821
1109,550110,2021,1.211943,0.012957694,728
1110,550320,2022,0.84855306,-0.010354426,2057
1111,550320,2019,0.838073,-0.010533809,1954
1112,550320,2017,0.9217853,-0.0041174297,1842
1113,550320,2020,0.5050409,-0.040323734,1926
1114,550320,2018,1.1900959,0.018908685,1903
